Principal component 1,Principal component 2,Principal component 3,Principal component 4,Principal component 5,Principal component 6,Principal component 7,Principal component 8,Target
2.211214276345399,0.8843198102821307,0.3397852794481722,-0.614288469779372,-0.0971172897066853,-0.014446232370545556,0.04520272379281514,-0.03351625036321866,"Contour_px37_center[9806, 6390].png"
-0.6727265015374073,-2.757895785151143,-0.434918766364797,0.854681251185721,0.12473260617756861,-0.20097967258460644,0.049553612698169755,0.005073021255598287,"Contour_px33_center[6472, 6363].png"
-1.7524485343700624,-1.0308317585838043,-0.06988736285591558,0.504159226361478,-0.4136073814347416,-0.09609731348246689,-0.044099157813585636,0.0023685621954947387,"Contour_px39_center[6051, 6292].png"
0.6286393314325645,1.9125650706252393,0.7833594243457351,-0.3057920346682473,0.23939475933823243,0.004804584371974594,0.0599083886526101,-0.03951321785784405,"Contour_px19_center[5137, 6601].png"
-1.1111989633527566,-0.6520743595282059,-0.7242142108798433,-0.030417057089853844,-0.052116126351280746,0.011881511521666355,0.08502152427525417,-0.008321422554570832,"Contour_px28_center[950, 6376].png"
1.4020146024924272,4.873833870324578,-0.17579530727447534,0.4655320439053361,1.2837960265768784,-0.11157708613854721,-0.005569192963044625,0.012224961061178478,"Contour_px23_center[7477, 6517].png"
0.4275778764438531,-2.2746648255073314,-0.9739163374206242,0.3852571214815134,0.3116681498569671,-0.05740359554146256,0.07044734011323787,-0.05253744872581037,"Contour_px26_center[5770, 6409].png"
-2.908833222280612,1.644524525471458,-0.037685978191576215,0.2779366280717376,0.15995282060344312,0.20794446756438278,-0.052286013769543456,0.024599730616172124,"Contour_px16_center[6114, 6560].png"
-1.7501505194548308,1.2450701310132142,0.784525338478342,0.47601201059209153,0.16365059960862938,0.1316419717224085,-0.03168416142070358,-0.059053127717961104,"Contour_px24_center[541, 6444].png"
0.9861607471297312,-0.7731696511287335,1.041131804634954,-0.942531827626665,0.33227591955394326,0.2130181991429648,0.11533819049107324,-0.07114096529905525,"Contour_px18_center[5450, 6603].png"
-1.5298312708653552,-0.6572998641681692,-1.2010626752613156,-0.22072658483426608,-0.012980358162238323,0.00246592682169405,0.09754081911175265,0.04070751875432937,"Contour_px20_center[6947, 6558].png"
-0.8267999166020954,1.266489869436818,0.380553355210093,0.19874057178126514,0.03419877848636762,0.05442672489136916,0.013180343306493413,-0.03352906595731358,"Contour_px38_center[2811, 6337].png"
-2.36609052640373,1.209215829332135,-0.15158896220579937,0.05824213006126976,0.008297764193630094,0.13768130102778472,-0.00628457045796693,0.016507092757727597,"Contour_px32_center[9439, 6344].png"
-2.579580055314572,0.4909008689483448,-0.5465821716498278,-0.07440858798314207,-0.11063422575702586,0.11427847914773916,0.05203685938545017,0.034544588366071514,"Contour_px21_center[7925, 6477].png"
-0.8413315340044497,0.2519886150541669,-1.0786248003535321,-0.015384641419547613,-0.3083323463654723,-0.021343440464477725,0.020142097490534017,0.058744083119199486,"Contour_px36_center[6836, 6341].png"
4.555111591743099,-2.347489633035792,-0.7124200196795076,0.23853649392406792,0.45904216305960227,0.35532820656030917,-0.06473315931678217,-0.05311238224881971,"Contour_px17_center[3403, 6699].png"
1.0036971100442083,-3.265644878282654,-1.6859161150181075,0.2226621289657622,1.1292376132542417,-0.05797280877689993,0.05040677028076689,0.007629862771815645,"Contour_px22_center[4437, 6533].png"
-1.3185483644697227,-2.460248936214724,-0.23862099204978363,-0.011334253235016025,0.4565035607067521,-0.12719696622923898,0.06479860940470236,0.0044135543984282835,"Contour_px30_center[1712, 6392].png"
-0.29129463889725843,1.5718346051737144,0.2556460594474804,-0.37460899900110695,0.04560782591571874,-0.006013658958776327,-0.021379929163329682,0.015351009240600361,"Contour_px31_center[3977, 6396].png"
1.3967460396318367,2.767053824585522,0.36754278161753856,-0.7710462711530701,0.3893373447014428,-0.09136203742891975,0.031225643736043942,-0.006400124364279095,"Contour_px27_center[2222, 6460].png"
-0.6042709994588481,-2.70695500072823,-0.6953934601092895,0.9176240052895983,0.16575567695607743,-0.19191543683617884,0.08298322681777434,0.008381868813389814,"Contour_px34_center[3687, 6340].png"
0.4534289609432809,2.001888979589292,0.4020767585211355,0.2876478304020213,0.0017032848421217736,-0.14727928077814384,-0.09485583779250593,0.06611648614227998,"Contour_px25_center[8935, 6468].png"
2.951056940423005,-0.19626241939911013,-0.07352534684036162,-0.49338342169632765,-0.2801947820892633,-0.03877529615721343,-0.17387556543808833,0.04014419511382305,"Contour_px29_center[8398, 6451].png"
-1.368930784159761,0.19731400152355041,-0.40602360708222923,0.2296705895184478,-0.18544363980344233,0.04082149753272368,0.05936893566660766,-0.021305641967818967,"Contour_px35_center[11295, 6333].png"
2.8662599045257826,1.2364786401325432,0.18546815944432143,0.07993178850316784,-0.3165965373210538,-0.16334397478257243,0.0476750561225978,-0.014816043531237676,"Contour_px74_center[13148, 6019].png"
1.7388883944775853,-1.1374585297402506,-1.4306800855424444,0.16796113381764202,-0.0013165616151743146,0.0347029571319,0.008845401374820953,-0.06319348240857119,"Contour_px75_center[970, 5998].png"
1.6394260397611442,5.632338150768796,0.5002127040280833,0.4629488314630599,1.894765895138378,-0.08387811539965262,-0.02777232815256112,-0.003056001148656126,"Contour_px46_center[11572, 6299].png"
-3.1539422878458176,-0.16493169967951127,-0.6465777117843914,-0.03241891443224194,-0.1434559408800377,0.08270572385268246,0.06928523446744103,0.05943559518900119,"Contour_px40_center[7340, 6272].png"
-0.5561740119386056,0.7290412494186409,0.6980908646467319,0.04590984390247792,-0.20402741078180636,-0.04243684982917822,-0.07479424476710357,0.018763250937944745,"Contour_px69_center[14089, 5996].png"
-0.4421478117149041,0.04587325183790855,-0.38999312372993544,-0.2913673429205174,-0.284372464997046,-0.048045938318325015,-0.05429251919951657,0.03827561546329248,"Contour_px68_center[10467, 6000].png"
-0.9918429664871541,-3.719766185185602,1.2222771645894341,0.2980634839164121,0.5297961575337748,-0.2292910551711968,-0.0026957335935013688,-0.03310289930026439,"Contour_px66_center[10023, 6007].png"
-1.259476850802037,-3.7111951683609092,-0.35937313318999065,-0.10171053143847077,1.1611027052969214,-0.29242886262855433,0.06437002967449462,0.04660952049230714,"Contour_px81_center[2939, 5891].png"
-1.7271918579129035,-0.6353425169458293,-0.32506000276879415,-0.003207904428854063,-0.22349432876525924,-0.027403047368414552,0.005258033197119171,0.00832547408624021,"Contour_px80_center[7454, 5900].png"
0.7750943389986887,-2.833271856508185,-0.32906822579602035,-0.1378769207438141,0.6949190036741969,-0.00905163862312355,-0.055314932364294966,0.010385367604148125,"Contour_px86_center[1439, 5830].png"
-2.66302661526932,0.9503004038193796,0.09309037780765393,0.4405328139449948,-0.017570585336658687,0.15041064411730604,-0.02882489401326362,-0.019019485377685805,"Contour_px60_center[9680, 6087].png"
-4.315717901136233,2.060608523493239,-0.620502692261343,0.8748396564129644,0.42401651241419824,0.45643953235461465,-0.005705002609670698,0.07251138844256128,"Contour_px49_center[6756, 6163].png"
-2.604132151682423,-1.2139684045740258,1.419582587523962,0.49759957820810274,-0.2595057470377528,-0.02612514761454179,-0.09813053712288043,-0.10934579205884501,"Contour_px62_center[8574, 6014].png"
2.0954585545197664,0.9317753511131289,0.19999041693068748,-0.8322215971329597,-0.20890175356388646,-0.12246977276340769,-0.11246678492673148,0.04170562261043452,"Contour_px52_center[8150, 6215].png"
-0.7330771631627399,0.6371370505223897,1.5714623970989827,0.47780344538457015,-0.17637215986022511,-0.04310587989409186,-0.11212975791284337,-0.02652808618593683,"Contour_px61_center[9338, 6104].png"
-1.780216245400607,-0.014414203887612683,-0.6901271051551997,-0.15187132194083605,-0.26340691617441375,0.001981313899472216,0.008231584715175913,0.053246566421443084,"Contour_px51_center[2984, 6165].png"
-2.103401681864864,1.1314237921129877,-0.07290813144142674,-0.18098463377695465,-0.08497751888231127,0.07595864071690728,-0.04944193768542723,0.0442475062062421,"Contour_px72_center[6863, 5958].png"
-0.6331099207828126,-1.6127545069884501,0.06291311319479218,0.3432429861908962,-0.13692513118528563,-0.07588314264759788,0.011522300656179619,-0.03915710324236528,"Contour_px53_center[7644, 6133].png"
-1.105273201750903,-2.951763267937182,2.0907454775608554,0.24290145646318637,-0.032031631547383414,-0.13282141341646947,-0.0514118143854935,-0.06741385048894571,"Contour_px45_center[3336, 6283].png"
0.5448550043076531,1.576365028226131,-0.2837774799660353,-0.7924617748046409,-0.0800190909312052,-0.0870264262063666,-0.06110236507034428,0.0430045230165422,"Contour_px47_center[5100, 6254].png"
-1.2831906973757758,0.45818171215187803,-0.39531216934659524,0.7050470779887792,-0.17880695018235432,0.05960574128527152,0.0813457256056695,-0.04676043261028376,"Contour_px83_center[3572, 5892].png"
-0.283192304839852,-0.17843288145853795,0.5631333407495221,-0.23758434437544512,-0.10372910155866819,0.03348706621249339,0.03269514481047644,-0.06502333255393987,"Contour_px87_center[9343, 5831].png"
-0.4911576049900455,-2.9060425616286523,1.8675152958005083,-0.3580646430241267,0.7362638534874054,0.08409297405947758,0.17797621770081273,-0.06682133068172191,"Contour_px77_center[5742, 5896].png"
-2.339506880766668,0.19744395718848048,0.1933392772595311,0.06596276769258655,-0.08332827724849694,0.09454391608539121,0.014012358491896469,-0.038739290052634046,"Contour_px70_center[3241, 5953].png"
-2.3807207935468564,0.8080286787927833,0.5766371542507469,0.4464287578193237,-0.006518201192515292,0.12433833282057458,-0.05565443309531197,-0.051262023962129324,"Contour_px79_center[7181, 5887].png"
-3.2011233369183314,0.16842728192467343,-0.5986222300538963,-0.16672625218229095,-0.17113538058671388,0.1085897582952607,0.04741974810956101,0.06061729553544635,"Contour_px63_center[6101, 6000].png"
1.189165860238118,-0.44194550062134935,-0.2242805948414672,0.08819961771291053,-0.2841697679203536,-0.027159444359682743,0.009918265886218402,-0.05533055768936975,"Contour_px71_center[13601, 6030].png"
-2.852795307868252,-0.7801856942489646,2.1608937932661134,0.563495393203243,-0.29506356057116945,0.02028012535438629,-0.20648620988132635,-0.11495603041146642,"Contour_px67_center[11282, 5976].png"
5.5080986123058455,-2.165088458051211,-0.06371342988635738,0.5365061307316866,-0.2697415592614911,0.1602722541663281,-0.31445344957970683,0.05490168620489672,"Contour_px73_center[12213, 6042].png"
-0.1300065519683871,-0.0036183547272004633,1.478084827741802,0.8891402032822101,-0.4563389631554045,-0.09164060366879757,-0.08983718875164713,0.06461153089064793,"Contour_px56_center[8929, 6108].png"
-1.2586474304634612,-0.7278821244130094,0.44664666686349586,-0.31558040670675636,-0.2102515513956353,-0.03969011094701483,-0.07276511738174814,-0.005969514260302733,"Contour_px85_center[1768, 5856].png"
1.6915813384398182,-1.727078431341753,-0.727314581421099,0.06280353042788002,0.1525984351636584,0.04321609108508293,-0.02256189521648384,-0.08337509787272618,"Contour_px42_center[10324, 6303].png"
-2.5426116824899596,0.5083805821452324,-0.03435408221418001,0.19834157725201443,-0.24308643537170033,0.06536580387132856,-0.054535575202815774,0.023136843560523177,"Contour_px84_center[8114, 5865].png"
-0.9340264157713281,-3.2685659115815633,-0.062341897388324505,0.06234491316506699,0.7810789863404592,-0.1908427528786754,0.0476628878607582,0.023930595508051038,"Contour_px48_center[7125, 6246].png"
2.8954371194869357,0.9524223497403963,0.8969399794145138,-0.8168517579915496,-0.03347496545564575,0.009688616764888093,0.08862074758427735,-0.02726080104637065,"Contour_px65_center[4043, 6102].png"
-1.9918005654982278,-1.2552789573947822,-0.5084923776340337,-0.16504763338544887,0.05043848160989703,-0.04283730261800547,0.06095600598780724,0.01893047224833528,"Contour_px54_center[5718, 6115].png"
-0.32027083392489997,-1.883674826040127,-0.8285220642790204,-0.2598277117444265,0.308315272880356,-0.05399743864042353,-0.02690559867925464,0.04954834820172465,"Contour_px43_center[8637, 6268].png"
-0.5580792779604407,-1.253483076767539,-0.25677269862161667,-0.081553001050692,-0.12375646465758376,-0.06434627557459628,-0.042540075744091674,0.013362756760120317,"Contour_px78_center[2652, 5894].png"
-2.734099297338019,0.23917032695891433,0.1053760973124812,0.17351568248626548,-0.3039475291670202,0.04779891258689812,-0.07458906937418715,0.011640090351394732,"Contour_px64_center[2280, 5999].png"
-0.9615425784566368,-0.15824467242324036,0.3777949915525709,0.4760106549725275,-0.25705042293096025,0.005489267341627403,0.019518787239195663,-0.05219119887408619,"Contour_px59_center[1835, 6103].png"
-1.7636251584651872,-0.5490243034728014,0.1268539898804044,-0.6736625143601085,-0.040425989513708835,0.015646452764401467,-0.029168347855712852,0.01869250353195649,"Contour_px55_center[488, 6117].png"
1.9601256190287037,-0.17690077044897343,1.0568086847463134,-0.14243234159946072,-0.34973797685709757,-0.04751577842926034,-0.010199389007130933,0.029065400155392072,"Contour_px44_center[4795, 6303].png"
0.4021060534548681,-0.6705635665097716,2.756995023899034,0.19925991639713206,-0.31254623277973975,0.04985996218129295,0.055826577495672096,0.1394831208998108,"Contour_px82_center[10939, 5924].png"
-0.044745420027400375,-3.875158555707177,-0.9739138808408626,-0.1858152161444098,1.6374321670934786,-0.16884320106803838,0.09822544460557528,0.03694992039983151,"Contour_px50_center[1399, 6213].png"
0.47733725255672793,-3.1607343039601794,0.07543827690547068,-0.2577597862898089,0.8086919890050761,-0.04711539183246356,-0.09046272224160251,0.024467127172180993,"Contour_px41_center[10912, 6336].png"
0.8270308055797019,-0.5713121377426178,-0.5476073374149061,0.17884925868581564,-0.3004028962130508,-0.04147011974716104,-0.010269882825139815,-0.0018429455380616264,"Contour_px57_center[5361, 6153].png"
4.633096770899054,1.1276431515085552,-0.08067311991992833,-0.9770688871969393,-0.2770291783105758,-0.15946687876140422,-0.19909447448892734,0.0695998129386975,"Contour_px131_center[4663, 5469].png"
0.49676925475822326,-2.8008216126356893,-1.0022645989295889,-0.1715643102399007,0.6966724254709376,-0.09352633396132613,-0.11929197610778694,0.02072577290803786,"Contour_px97_center[14898, 5778].png"
-2.5366695936642514,1.0012179958789227,0.5667884374947751,0.02220556157762793,0.03680616832857059,0.13400840709839243,-0.07189747405834651,-0.017048396214366518,"Contour_px107_center[3119, 5619].png"
-2.97475476020547,0.8688579191583272,-0.4272151164147934,0.225427892299561,-0.15726518663757547,0.1393182467897661,-0.013499972226060688,0.05379952733188366,"Contour_px95_center[7382, 5718].png"
0.439958569075802,-2.028314522496099,0.007390110163402122,0.45196057846704996,-0.02796656426961351,-0.044845777936304385,0.018219918408263022,-0.010479096120115083,"Contour_px106_center[13634, 5662].png"
0.5858083974988428,-1.3731153322764558,1.4833314856585942,0.02101133803875777,-0.157281342492861,0.04506675960251661,0.04718435485566994,-0.009332310632271792,"Contour_px118_center[9278, 5536].png"
3.754645818876301,-1.2344432530863985,-0.7486600428934437,0.32710621117959326,-0.19985577984671865,0.08614827921038035,-0.07832872326373709,-0.06507653892276603,"Contour_px137_center[10545, 5374].png"
0.1887758661083608,-5.114339286487081,-0.13871744905791208,-0.07643097828289606,2.1132671483611176,-0.29662565018909426,0.014673677731426573,0.08188626014593534,"Contour_px102_center[9714, 5703].png"
6.66052732273996,2.0902602193721536,-0.3653887828098975,-0.4078042236540513,-0.39550883566472805,-0.33299348326177775,0.004296359807110454,-0.05496574600018769,"Contour_px101_center[5193, 5750].png"
1.6423245644433784,0.45746982561259164,0.3830065525236553,-0.09891148000498817,-0.17401288602621062,0.012635399054381763,0.0914458895000785,-0.03609713229524595,"Contour_px93_center[7690, 5819].png"
-0.4675917228173989,-1.4292975033371895,-0.8228569465858674,0.18347522946812916,0.05773601032831582,-0.03540049491399151,0.08069328206755672,-0.024242749570368424,"Contour_px120_center[1386, 5543].png"
1.0533213785780802,0.004211986987065749,0.2040043990429993,-0.0567823735275057,-0.29544605013020053,-0.04354142089683537,-0.00016944678725546057,-0.03825181488113348,"Contour_px125_center[13172, 5532].png"
-0.6956989625700076,0.3566485874922044,-0.43162136117810923,-0.017327384519015998,-0.26984743776591513,-0.019061168029164455,0.0032905363482288313,0.0017822481729144247,"Contour_px108_center[1020, 5640].png"
-2.54989762557814,0.034130021413565984,-0.2817201772446833,0.0019734232515181906,-0.22838030496438663,0.05130778063658256,0.003443753626173512,0.020991528287855214,"Contour_px112_center[6878, 5583].png"
-1.2745753353804115,-0.546707994229526,-0.840334190754937,-0.11648318400873604,-0.0819976757400137,0.006646579322204587,0.07298410086304406,0.009704905033228744,"Contour_px96_center[8919, 5726].png"
7.0006129706972535,-4.189326103149085,-1.448806838613028,1.3235904948740707,0.9251131794464018,0.5892081466590399,-0.29892553793278503,0.06911244045045298,"Contour_px135_center[5261, 5365].png"
-0.9785140376477195,-0.07513874105270357,-0.07151843984352572,-0.5012760133727794,0.0006909500028920883,0.06217356329966921,0.048911517115030216,-0.0354876341791663,"Contour_px103_center[2094, 5670].png"
0.8113727199049513,3.906273057156487,0.9515426506775562,0.1410744172665227,1.1198764502969247,-0.013933867793851253,0.000170226393964269,-0.011675675189161886,"Contour_px139_center[14721, 5355].png"
6.260950289617815,-4.389901352906735,-0.8682126578280351,1.2243736663194789,1.0468576925557767,0.5559745831344719,-0.07244926094812863,0.0485082135097571,"Contour_px91_center[12663, 5951].png"
0.5301443988928376,-1.5252929354963507,-0.298578082175405,0.2880621206747426,-0.13626718038414903,-0.04824426023137991,-0.011069468925112534,-0.02415791633245698,"Contour_px88_center[4729, 5835].png"
-1.056893326239537,-1.9006034500439002,-0.49125976860600457,-0.554440143079847,0.3269377834573892,-0.08375345964047251,-0.050697048507532566,0.04904095171067472,"Contour_px89_center[6154, 5808].png"
-3.0186550197895157,0.35608833744912133,1.2133554186264406,0.9335719794926824,-0.12933357948063678,0.11123704673351349,-0.18527800939818434,-0.08163980665830645,"Contour_px100_center[2425, 5645].png"
0.18332422897746423,1.1240699803397305,0.09605177274963504,0.24487216285416474,-0.18720508553584211,-0.05411006370365834,0.0010090199725218407,-0.004154789709100858,"Contour_px128_center[6128, 5481].png"
-1.5680011860211076,0.3070014968630872,-0.2001500133666054,-0.18068859489220399,-0.19120594633439206,0.02823758759973822,-0.005177629342969642,0.01856917773029072,"Contour_px138_center[7028, 5323].png"
1.5798121518899413,0.9582952674926852,-0.476609992970265,0.30579203594216364,-0.37651234191686145,-0.12213430343903241,0.022805015922705063,-0.0116249781813436,"Contour_px109_center[12114, 5671].png"
-1.6085307931764552,-0.32610059258333085,-0.6536265988880045,-0.32672244039079995,-0.15250407860607976,0.002949285074295451,0.01942323852570653,0.0443191363767546,"Contour_px140_center[3668, 5280].png"
-2.369710697866915,1.576729876712725,-0.10805277667388778,0.5391170739211872,0.08467902162718154,0.15034170940155256,-0.04546244085964941,0.0180188951104323,"Contour_px110_center[3470, 5611].png"
-0.9293916905542136,-2.202680343110736,-0.5235819843397912,-0.17995558495938216,0.36927657609961373,-0.10398585914854741,0.008579620650944666,0.024823544633843016,"Contour_px132_center[939, 5353].png"
4.021783314599239,-2.1241217463353985,-0.6730752853454908,0.6312738047485573,0.1286734251835736,0.22840031394348392,0.05466491775048876,-0.10667376844297032,"Contour_px114_center[11241, 5693].png"
1.4522530570211305,2.603252406831467,-0.8313979707720925,0.014499876066232903,0.06511869426869886,-0.12985288616801652,0.061580454034906175,-0.02080743380794858,"Contour_px105_center[455, 5673].png"
0.4234317494183063,-3.7205924593431003,-0.8829460656287932,-0.04063209390872855,1.2860860606644842,-0.1349372660168239,-0.02958829482953843,0.06192183448928814,"Contour_px126_center[2816, 5512].png"
-2.315252783981282,-0.949308394913125,0.9824362805726967,0.0356172842170679,-0.09999039697087352,0.013117540746127868,-0.02445706447333751,-0.09237873356254771,"Contour_px127_center[9605, 5453].png"
-2.143636406933575,-0.21867617811664677,0.2630822440270142,-0.1388057359243316,-0.15489572539428637,0.038525165537408375,-0.01685609723192048,-0.008953833056974704,"Contour_px90_center[4437, 5799].png"
-1.4260022497001712,-1.0552180220689902,0.08041339244457944,-0.08873567884296743,-0.3420010766863984,-0.1067352755440877,-0.11205818100310663,0.04639018016759915,"Contour_px94_center[6858, 5745].png"
-0.8171260820371852,0.8766883333944556,-0.4713325194781191,-0.005371447672303252,-0.2757554960702337,-0.033500205782450075,-0.03298238463457602,0.050175643446263476,"Contour_px130_center[8837, 5397].png"
-1.9068008047396634,0.600518066878451,-0.22571895602267186,-0.1219587291535464,-0.12491965994291428,0.07208253758155644,0.01306465701408619,0.011328555452931642,"Contour_px134_center[6737, 5341].png"
7.535977810383307,0.6627891568783847,-1.1859332429503013,0.05816356935718207,-0.450460561136217,0.06931719002831875,-0.005078276212217237,-0.2055936206763856,"Contour_px122_center[11673, 5669].png"
0.4322690993295957,1.5496773546078562,0.1628689058319032,-0.34617136728278686,-0.00385544371576038,-0.03867310375048425,0.008775308370696563,-0.010376113217244078,"Contour_px115_center[3818, 5592].png"
-0.19589587891794863,-3.188804493127135,-0.22066884458566793,-0.18063724826380298,1.0270792126864474,-0.0788937166497164,0.07979115506572351,-0.01851361320790135,"Contour_px124_center[8512, 5499].png"
-0.15267268247685797,0.6501664020248963,-0.44261562462323334,-0.7368968444854106,-0.04246824113479018,0.03553645212877386,0.017548878009482627,0.0016308742332003196,"Contour_px123_center[14035, 5507].png"
-1.7301923388613194,-1.667904497603065,0.640883350791923,-0.7068221249432943,0.1097189971452395,-0.06861222668243713,-0.09274132942661818,0.0014658996664903441,"Contour_px98_center[10062, 5677].png"
2.1311360095125598,-1.7300068279810201,0.6673683791687632,-0.43639098507737734,0.12283059263779092,0.1073619740937344,-0.10855665189843815,0.0084165392384101,"Contour_px129_center[5761, 5537].png"
5.692742425726099,-0.7863285277603523,-1.2057875609619229,0.890281416492453,-0.44853080910199755,0.14574264930114636,0.0568743554362814,-0.13020236081113679,"Contour_px113_center[10625, 5672].png"
1.4564571503562844,-0.2055921735846134,0.03387099329356244,-0.22377931114917507,-0.19997890835409732,0.005174938611287568,0.005895590833693625,-0.036622874437157865,"Contour_px92_center[8558, 5802].png"
